cot_conts_id,cot_conts_name,cot_img_main_url,cot_theme_sub_id,thm_theme_type,thm_conts_type,thm_coord_type,cot_addr_full_old,cot_addr_full_new,cot_coord_data,cot_coord_x,cot_coord_y,cot_tel_no,cot_conts_detail,cot_conts_stat,cot_extra_data_01,cot_extra_data_02,cot_name_01,cot_value_01,cot_name_02,cot_value_02,cot_name_03,cot_value_03,cot_name_04,cot_value_04,cot_name_05,cot_value_05,cot_name_06,cot_value_06,cot_name_07,cot_value_07,cot_name_08,cot_value_08,cot_name_09,cot_value_09,cot_name_10,cot_value_10,cot_name_11,cot_value_11,cot_name_12,cot_value_12,cot_name_13,cot_value_13,cot_name_14,cot_value_14,cot_name_15,cot_value_15,cot_name_16,cot_value_16,cot_name_17,cot_value_17,cot_name_18,cot_value_18,cot_name_19,cot_value_19,cot_name_20,cot_value_20,cot_coord_type,cot_line_pattern,cot_line_color,cot_line_weight,fillcolor,fillpattern,fillpatternsize,cot_movie_url,cot_voice_url,cot_nation_base_area,cot_nation_point_number,cot_conts_lan_type,cot_kw,cot_sub_cate_id,cot_sub_cate_name,최종기점주소,위도,경도
16D-4103,양천로(남측),/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 강서구 방화동 176-6,서울특별시 강서구 양천로 122,,,,,,Y,,,기점,양천로122(대명빌딩),종점,마곡동228-9,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),1.01,관리부서,강서구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,07593,다사39725287,KOR,,1-4,(A)분리형 겸용도로,서울특별시 강서구 양천로 122,37.5477854,126.8796328
16D-4102,양천로(북측),/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 강서구 마곡동 61-1,서울특별시 강서구 양천로 225,,,,,,Y,,,기점,양천로225(마곡에코수소충전소),종점,양천로125(장미아파트),자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),1.1,관리부서,강서구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,07520,다사40715283,KOR,,1-4,(A)분리형 겸용도로,서울특별시 강서구 양천로 225,37.5730811,126.8291515
16D-4101,강서로(서측),/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 강서구 마곡동 776-2,서울특별시 강서구 양천로 344,,,,,,Y,,,기점,양천로344(양천향교역교차로),종점,강서로344(현대자동차마곡지점),자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),1.04,관리부서,강서구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,07791,다사41805230,KOR,,1-4,(A)분리형 겸용도로,서울특별시 강서구 양천로 344,37.5682664,126.8403632
16D-4100,강서로(동측),/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 강서구 등촌동 673,서울특별시 강서구 강서로 374,,,,,,Y,,,기점,강서로378,종점,양천향교역 6번출구 앞,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),1.0,관리부서,강서구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,07591,다사41585129,KOR,,1-4,(A)분리형 겸용도로,서울특별시 강서구 강서로 374,37.5590208,126.8387566
16D-3510,양천로57길,/smgis/ucimgs/conts/1657588761062/1657588761062_jimi0617_20240223172536_1.png,1-4,2,A,1,서울특별시 강서구 가양동 1480-9,서울특별시 강서구 양천로 461,"[[126.85203968226033,37.562900050701565],[126.85205557247423,37.563026363685424],[126.85222923339542,37.563239195631965],[126.85254325427408,37.56358803905312],[126.85301950394933,37.56416317391942],[126.85369188029165,37.56497379993691]]",,,,,Y,,,기점,양천로 461,종점,양천로57길 36,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.28,관리부서,강서구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,07526,다사42775170,KOR,,1-4,(A)분리형 겸용도로,서울특별시 강서구 양천로 461,37.5630484,126.8522384
16D-3165,화곡로(남측),/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 양천구 신월동 64-4,서울특별시 양천구 화곡로 104,,,,,,Y,,,기점,양천구 경계,종점,화곡역교차로,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.7,관리부서,강서구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,07907,다사41144913,KOR,,1-4,(A)분리형 겸용도로,서울특별시 양천구 화곡로 104,37.5395926,126.8336449
16D-3164,화곡로(북측),/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 강서구 화곡동 1065-31,서울특별시 강서구 강서로 171,,,,,,Y,,,기점,화곡역교차로,종점,양천구 경계,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.7,관리부서,강서구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,07714,다사41674934,KOR,,1-4,(A)분리형 겸용도로,서울특별시 강서구 강서로 171,37.5417815,126.8398148
16D-3163,방화대로,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 강서구 마곡동 744,서울특별시 강서구 공항대로 103,,,,,,Y,,,기점,마곡동 730-68 ,종점,마곡동 731-273 ,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),1.07,관리부서,강서구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,07600,다사39665151,KOR,,1-4,(A)분리형 겸용도로,서울특별시 강서구 공항대로 103,37.5618088,126.818822
16D-3162,우현로(북측),/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 강서구 화곡동 1159-4,서울특별시 강서구 우현로 34,,,,,,Y,,,기점,강서힐스테이트@ 134동 앞,종점,우장산역 교차로,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.6,관리부서,강서구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,07690,다사41845006,KOR,,1-4,(A)분리형 겸용도로,서울특별시 강서구 우현로 34,37.5482533,126.8418392
16D-3161,우현로(남측),/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 강서구 화곡동 1165-1,서울특별시 강서구 강서로 242,,,,,,Y,,,기점,우장산역 교차로,종점,강서힐스테이트@ 134동 앞,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.6,관리부서,강서구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,07694,다사41395004,KOR,,1-4,(A)분리형 겸용도로,서울특별시 강서구 강서로 242,37.5470856,126.8367528
16D-3160,가로공원로(북측),/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 강서구 화곡동 379-14,서울특별시 강서구 가로공원로 215,,,,,,Y,,,기점,화곡1동 400-85,종점,화곡1동 379-48,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.25,관리부서,강서구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,07719,다사41674891,KOR,,1-4,(A)분리형 겸용도로,서울특별시 강서구 가로공원로 215,37.5377967,126.839749
16D-3159,가로공원로(남측),/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 강서구 화곡동 371-66,서울특별시 강서구 가로공원로 192,,,,,,Y,,,기점,화곡1동 379-48,종점,화곡1동 400-85,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.25,관리부서,강서구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,07762,다사41444883,KOR,,1-4,(A)분리형 겸용도로,서울특별시 강서구 가로공원로 192,37.5368892,126.8372625
16D-3158,강서로47길,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 강서구 내발산동 688,서울특별시 강서구 강서로47마길 3,,,,,,Y,,,기점,발산1동 688,종점,수명산파크3단지 교차로,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.4,관리부서,강서구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,07638,다사40915064,KOR,,1-4,(A)분리형 겸용도로,서울특별시 강서구 강서로47마길 3,37.5530124,126.8310601
16D-3157,수명로6길,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 강서구 내발산동 741,서울특별시 강서구 강서로47길 158,,,,,,Y,,,기점,마곡수명산파크2단지 209동,종점,발산1동 686,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.7,관리부서,강서구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,07634,다사40515087,KOR,,1-4,(A)분리형 겸용도로,서울특별시 강서구 강서로47길 158,37.5546187,126.8273618
16D-3156,수명로2길(동측),/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 강서구 내발산동 758,서울특별시 강서구 수명로2길 15,,,,,,Y,,,기점,수명고교,종점,마곡수명산파크5단지 502동,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.7,관리부서,강서구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,07635,다사40255023,KOR,,1-4,(A)분리형 겸용도로,서울특별시 강서구 수명로2길 15,37.5498611,126.8247971
16D-3155,수명로2길(서측),/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 강서구 내발산동 749,서울특별시 강서구 수명로2길 105,,,,,,Y,,,기점,마곡수명산파크5단지 502동,종점,수명고교,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.7,관리부서,강서구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,07635,다사40655066,KOR,,1-4,(A)분리형 겸용도로,서울특별시 강서구 수명로2길 105,37.5511684,126.8260953
16D-3154,수명로1길,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 강서구 내발산동 740-1,서울특별시 강서구 수명로1길 133,,,,,,Y,,,기점,마곡수명산파크3단지 304동,종점,마곡수명산파크4단지 401동,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.7,관리부서,강서구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,07630,다사40465074,KOR,,1-4,(A)분리형 겸용도로,서울특별시 강서구 수명로1길 133,37.553934,126.8255125
16D-3153,수명로(동측),/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 강서구 내발산동 755-2,서울특별시 강서구 남부순환로 195,,,,,,Y,,,기점,강서운전면허시험장,종점,마곡역,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),1.5,관리부서,강서구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,07642,다사39985013,KOR,,1-4,(A)분리형 겸용도로,서울특별시 강서구 남부순환로 195,37.5481298,126.8208131
16D-3152,수명로(서측),/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 강서구 마곡동 798-3,서울특별시 강서구 공항대로 168,,,,,,Y,,,기점,마곡역,종점,강서운전면허시험장,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),1.5,관리부서,강서구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,07807,다사40515133,KOR,,1-4,(A)분리형 겸용도로,서울특별시 강서구 공항대로 168,37.5592778,126.8261397
16D-3151,양천로(남측),/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 강서구 마곡동 61-1,서울특별시 강서구 양천로 225,,,,,,Y,,,기점,마곡동 168-4 ,종점,양천향교역,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),1.2,관리부서,강서구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,07520,다사40765279,KOR,,1-4,(A)분리형 겸용도로,서울특별시 강서구 양천로 225,37.5730811,126.8291515
16D-3150,양천로(북측),/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 강서구 가양동 159-3,서울특별시 강서구 양천로 341,,,,,,Y,,,기점,양천향교역,종점,마곡동 168-4 ,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),1.2,관리부서,강서구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,07523,다사41795236,KOR,,1-4,(A)분리형 겸용도로,서울특별시 강서구 양천로 341,37.5687575,126.8408197
16D-3149,양천로,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 강서구 가양동 1498,서울특별시 강서구 양천로 401,,,,,,Y,,,기점,가양1동 58-2(현대오일뱅크),종점,가양1동 1498(강서한강자이타워),자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.36,관리부서,강서구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,07528,다사42485189,KOR,,1-4,(A)분리형 겸용도로,서울특별시 강서구 양천로 401,37.5651489,126.8486519
16D-3148,개화동로,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 강서구 방화동 886,서울특별시 강서구 하늘길 77,,,,,,Y,,,기점,김포공항교차로(공항고교),종점,김포공항입구교차로,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.64,관리부서,강서구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,07505,다사38625224,KOR,,1-4,(A)분리형 겸용도로,서울특별시 강서구 하늘길 77,37.5635893,126.8038471
16D-3147,개화동로,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 강서구 방화동 505-6,서울특별시 강서구 개화동로 437,,,,,,Y,,,기점,개화동 376-58,종점,방화동 505-6,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),1.25,관리부서,강서구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,07507,다사38515287,KOR,,1-4,(A)분리형 겸용도로,서울특별시 강서구 개화동로 437,37.5693218,126.8046106
16D-3146,강서로,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 강서구 화곡동 404-6,서울특별시 강서구 강서로 132,,,,,,Y,,,기점,발산역,종점,화곡터널 북단 입구,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),2.3,관리부서,강서구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,07728,다사41914904,KOR,,1-4,(A)분리형 겸용도로,서울특별시 강서구 강서로 132,37.5409844,126.8409564
16D-3145,화곡로65길(북측),/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 강서구 등촌동 704,서울특별시 강서구 화곡로63가길 92,,,,,,Y,,,기점,등원초교,종점,등촌주공9단지 907동 앞 교차로,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.07,관리부서,강서구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,07577,다사42495142,KOR,,1-4,(A)분리형 겸용도로,서울특별시 강서구 화곡로63가길 92,37.561662,126.8495771
16D-3144,화곡로65길(남측),/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 강서구 등촌동 705,서울특별시 강서구 화곡로63가길 18,,,,,,Y,,,기점,등촌주공9단지 907동 앞 교차로,종점,등원초교,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.07,관리부서,강서구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,07588,다사42445142,KOR,,1-4,(A)분리형 겸용도로,서울특별시 강서구 화곡로63가길 18,37.5601166,126.8487509
16D-3143,화곡로65길(북측),/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 강서구 등촌동 701,서울특별시 강서구 공항대로 351-21,,,,,,Y,,,기점,등현초교 정문,종점,등현초교 사거리,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.07,관리부서,강서구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,07587,다사42375149,KOR,,1-4,(A)분리형 겸용도로,서울특별시 강서구 공항대로 351-21,37.5606512,126.8476163
16D-3142,화곡로65길(남측),/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 강서구 등촌동 698,서울특별시 강서구 공항대로41길 76,,,,,,Y,,,기점,등현초교 사거리,종점,등현초교 정문,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.07,관리부서,강서구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,07587,다사42315150,KOR,,1-4,(A)분리형 겸용도로,서울특별시 강서구 공항대로41길 76,37.5609477,126.8468688
16D-3141,강서로62길(북측),/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 강서구 등촌동 694,서울특별시 강서구 공항대로39길 100,,,,,,Y,,,기점,등촌대림@ 102동 앞,종점,등촌고사거리,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.05,관리부서,강서구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,07579,다사42195158,KOR,,1-4,(A)분리형 겸용도로,서울특별시 강서구 공항대로39길 100,37.5625338,126.8465869
16D-3140,강서로62길(남측),/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 강서구 등촌동 695-1,서울특별시 강서구 강서로62길 98,,,,,,Y,,,기점,등촌고사거리,종점,등촌대림@ 102동 앞,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.05,관리부서,강서구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,07586,다사42155158,KOR,,1-4,(A)분리형 겸용도로,서울특별시 강서구 강서로62길 98,37.5616985,126.8450151
16D-3139,양천로27길,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 강서구 방화동 839,서울특별시 강서구 방화대로48길 40,,,,,,Y,,,기점,방화대로48길 49(혜현교회),종점,옹기골공원,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.28,관리부서,강서구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,07519,다사40005289,KOR,,1-4,(A)분리형 겸용도로,서울특별시 강서구 방화대로48길 40,37.5747399,126.8189688
16D-3138,양천로27길,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 강서구 방화동 52-3,,,,,,,Y,,,기점,개화육갑문,종점,서남물재생센터입구,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.31,관리부서,강서구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,07518|07520,다사39925387,KOR,,1-4,(A)분리형 겸용도로,서울특별시 강서구 방화동 52-3,37.57682,126.81422
16D-3137,양천로55길(동측),/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 강서구 가양동 18-24,서울특별시 강서구 양천로 431,,,,,,Y,,,기점,홈플러스 가양점,종점,공진중학교,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.33,관리부서,강서구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,07527,다사42515188,KOR,,1-4,(A)분리형 겸용도로,서울특별시 강서구 양천로 431,37.5642532,126.8500609
16D-3136,양천로55길(서측),/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 강서구 가양동 1500,서울특별시 강서구 양천로55길 55,,,,,,Y,,,기점,공진중학교,종점,홈플러스 가양점,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.33,관리부서,강서구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,07528,다사42645217,KOR,,1-4,(A)분리형 겸용도로,서울특별시 강서구 양천로55길 55,37.5658664,126.8498355
16D-3135,공항대로45길,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 강서구 등촌동 655-37,서울특별시 강서구 공항대로 423,,,,,,Y,,,기점,가양초교앞 교차로,종점,등촌동 655-37,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.79,관리부서,강서구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,07571,다사42965088,KOR,,1-4,(A)분리형 겸용도로,서울특별시 강서구 공항대로 423,37.5617593,126.8076132
16D-3134,금낭화로,/smgis/ucimgs/conts/1657588761062/1657588761062_jimi0617_20230509133907_1.png,1-4,2,A,1,서울특별시 강서구 방화동 835-8,서울특별시 강서구 방화대로48길 49,"[[126.81987140998181,37.57599873998562],[126.81886068609747,37.575997444399356],[126.8181231148071,37.5761576965283],[126.81734953936584,37.57622981848748],[126.81640644941234,37.57626265700011],[126.814514,37.576263],[126.81374,37.576263],[126.81344,37.57627],[126.81316,37.57628],[126.81278,37.57628],[126.812515,37.576283],[126.81164,37.576313],[126.811325,37.5763],[126.81074,37.57632],[126.80957,37.576355],[126.80934,37.576378],[126.80926,37.576416],[126.809135,37.57645],[126.80902,37.57653],[126.80891,37.576683],[126.808876,37.576782],[126.80886,37.5769],[126.80889,37.577026],[126.80915,37.577675],[126.80943,37.57847],[126.80953,37.57862],[126.80963,37.578705],[126.80973,37.57876],[126.81052,37.579105],[126.810646,37.579147],[126.81084,37.57939],[126.81164,37.581474],[126.81172,37.581547],[126.81182,37.581596],[126.81195,37.581596],[126.81238,37.58149],[126.81262,37.581394],[126.81327,37.581055],[126.81364,37.580856],[126.8138,37.58076],[126.81385,37.58068],[126.81385,37.58061],[126.813705,37.580242]]",,,,,Y,,,기점,방화3동 개화아파트 102동앞,종점,방화대로48길 49(혜현교회),자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),1.7,관리부서,강서구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,07518,다사39945317,KOR,,1-4,(A)분리형 겸용도로,서울특별시 강서구 방화대로48길 49,37.576,126.81837
16C-2201,곰달래로(남측),/smgis2/file/ucimgs/conts/1657588761062/14C-2120_0_KOR.png,1-3,2,A,1,서울특별시 강서구 화곡동 938-18,서울특별시 강서구 곰달래로 52,,,,,,Y,,,기점,곰달래사거리,종점,목동사거리,자전거도로의 종류,자전거우선도로,총 연장(km),2.3,관리부서,강서도로사업소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#ffc000,5,#0000FF,0,24.0,,,07775,다사41554805,KOR,,1-3,(A)자전거 우선도로,서울특별시 강서구 곰달래로 52,37.5312794,126.8548343
16C-2200,곰달래로(북측),/smgis2/file/ucimgs/conts/1657588761062/14C-2120_0_KOR.png,1-3,2,A,1,서울특별시 강서구 화곡동 776-6,서울특별시 강서구 등촌로 29,,,,,,Y,,,기점,목동사거리,종점,곰달래사거리,자전거도로의 종류,자전거우선도로,총 연장(km),2.3,관리부서,강서도로사업소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#ffc000,5,#0000FF,0,24.0,,,07741,다사43764832,KOR,,1-3,(A)자전거 우선도로,서울특별시 강서구 등촌로 29,37.5344645,126.8635144
16A-7300,마곡서로(동측)2,/smgis2/file/ucimgs/conts/1657588761062/25A-0725_0_KOR.png,1-1,2,A,1,서울특별시 강서구 마곡동 769-4,,,,,,,Y,,,기점,마곡동 769-3,종점,마곡동 754,자전거도로의 종류,자전거전용도로(보도높이형),총 연장(km),1.47,관리부서,강서구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#7030a0,5,#0000FF,0,24.0,,,07803|07806|07807|07800|07802|07631|07801,다사40295141,KOR,,1-1,(A)자전거 전용도로,서울특별시 강서구 마곡동 769-4,37.56619,126.8255083
16A-0729,마곡서로(서측)2,/smgis2/file/ucimgs/conts/1657588761062/25A-0725_0_KOR.png,1-1,2,A,1,서울특별시 강서구 마곡동 746-1,서울특별시 강서구 공항대로 140,,,,,,Y,,,기점,마곡동 745-2,종점,마곡동 730-611,자전거도로의 종류,자전거전용도로(보도높이형),총 연장(km),0.61,관리부서,강서구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#7030a0,5,#0000FF,0,24.0,,,07808,다사40255137,KOR,,1-1,(A)자전거 전용도로,서울특별시 강서구 공항대로 140,37.5586546,126.8228132
16A-0678,양천로47길,/smgis2/file/ucimgs/conts/1657588761062/25A-0725_0_KOR.png,1-1,2,A,1,서울특별시 강서구 가양동 272-31,서울특별시 강서구 양천로 311,,,,,,Y,,,기점,서울식물원사거리,종점,마곡육갑문,자전거도로의 종류,자전거전용도로(보도높이형),총 연장(km),0.74,관리부서,강서구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#7030a0,5,#0000FF,0,24.0,,,07523,다사41505256,KOR,,1-1,(A)자전거 전용도로,서울특별시 강서구 양천로 311,37.5477854,126.8796328
